hitlnk_name,scraper,category,left,phoneblock,hitlnk_freecall_plus,hitlnk_times,free_ratio src,hitlnk_rate,hitlnk_rate 2,hitlnk_ratelayer,button 2,button 3,button 4,button 5,button 7,hitlnk_freecall,textblue,hitlnk_seal src,mailto,tel,href
adentes physio,https://www.dasoertliche.de/?form_name=detail&id=2246055093926552605476&recuid=XUCSLJJPPFSNSYGTUNYMMJ5K7TGWZ63DVSZ2GSGQOGKDR5U2AI&niceid=adentes-physio-Sankt-Augustin-Alte-Heerstr&buc=2246&showbuc=0&verlNr=128&kw=arzt&recFrom=576&pagePos=24&lastFormName=search_nat&hitno=20,Zahnärzte,"Alte Heerstr. 14
							
							
						
						 
                        	53757 Sankt Augustin",Tel. 02241 39 79 60,,,,,,,Blumengruß mit Euroflorist senden,,,,,,*,,,,
adentes physio,https://www.dasoertliche.de/?form_name=detail&id=0669055314832494450120&recuid=T5AGBB3KLMQ7WJPR2BEPOKP4RSEE5PSB5GI5A3FUKSOTFMMUAI&niceid=adentes-physio-Sankt-Augustin-Niederpleis-Alte-Heerstr&buc=669&showbuc=0&verlNr=128&kw=arzt&recFrom=576&pagePos=24&lastFormName=search_nat&hitno=21,Zahnärzte,"Alte Heerstr. 14
							
							
						
						 
                        	53757 Sankt Augustin, Niederpleis",Tel. 02241 39 79 60,,,,9  Bewertungen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Adenti - Ihr Zahnarzt in Hilden Zahnarzt,https://www.dasoertliche.de/?form_name=detail&id=0333083094003562881582&recuid=5U6GR43Z456YSWMDZ45I4B7E4SJBVCTQSXR7I2MAKP6NOAQ&niceid=Adenti-Ihr-Zahnarzt-in-Hilden-Zahnarzt-Hilden-Bahnhofsallee&buc=333&showbuc=0&verlNr=102&kw=arzt&recFrom=576&pagePos=24&lastFormName=search_nat&hitno=22,Zahnärzte,"Bahnhofsallee 20
							
							
						
						 
                        	40721 Hilden",Tel. 02103 9 08 27-0,,Geöffnet bis 13:00 Uhr,,,,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
ADENTICS - Die Kieferorthopäden,https://www.dasoertliche.de/?form_name=detail&id=2239123890912552605163&recuid=BWMNSZZUQTMUTXKDPDECJPANJRGOSUW2GQBTJ73CSUIKO6ZKAI&niceid=ADENTICS-Die-Kieferorthop%C3%A4den-Berlin-Mitte-Leipziger-Platz&buc=2239&showbuc=0&verlNr=1126&kw=arzt&recFrom=576&pagePos=24&lastFormName=search_nat&hitno=23,Fachzahnärzte für Kieferorthopädie,"Leipziger Platz 7
							
							
						
						 
                        	10117 Berlin, Mitte",Tel. 030 31 17 47 40,,Geöffnet bis 19:00 Uhr,,1  Bewertung (+ 5 weitere),1,Jetzt bewerten!,Termin anfragen,2,,,Gratis-Digitalcheck,Gratis anrufen!,,,,,
Ader Alexander Facharzt für Allgemeinmedizin,https://www.dasoertliche.de/?form_name=detail&id=0131044842565528113505&recuid=Q5BQD2AIVEBOGJXVQY74KEFLQS6B7OAZ7KDOCXM2BHGLUAQ&niceid=Ader-Alexander-Facharzt-f%C3%BCr-Allgemeinmedizin-Oberhausen-Rheinhausen-Rheinhausen-Hauptstr&buc=131&showbuc=0&verlNr=101&kw=arzt&recFrom=576&pagePos=24&lastFormName=search_nat&hitno=24,Fachärzte für Allgemeinmedizin,"Hauptstr. 57
							
							
						
						 
                        	68794 Oberhausen-Rheinhausen, Rheinhausen",Tel. 07254 9 23 51,,Geöffnet bis 12:30 Uhr,,,,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Ader Sigrun Arztpraxis,https://www.dasoertliche.de/?form_name=detail&id=1222000429634552605059&recuid=IU6LJ7PRON6SCWJX73I2PYXUM3FNNWNGRNCP5GP6R6TH6AQ&niceid=Ader-Sigrun-Arztpraxis-Stahnsdorf-Wilhelm-K%C3%BClz-Str&buc=1222&showbuc=0&verlNr=1131&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=0,Praktische Ärzte,"Wilhelm-Külz-Str. 65
							
							
						
						 
                        	14532 Stahnsdorf",Tel. 03329 63 83-0,,öffnet um 14:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,Gratis anrufen!,,,,,
Aderbauer Georg Dr. Internist-Diabetologe,https://www.dasoertliche.de/?form_name=detail&id=2265062880291575322296&recuid=SSGSHL6IGTGPB2HGFZ6B6FT32U5QCKA5HECYYUBJGEMTJNYC&niceid=Aderbauer-Georg-Dr-Internist-Diabetologe-Weiden-i-d-OPf-Moosb%C3%BCrg-Moosb%C3%BCrger-Str&buc=2265&showbuc=0&verlNr=122&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=1,Fachärzte für Innere Medizin,"Moosbürger Str. 13
							
							
						
						 
                        	92637 Weiden i.d.OPf., Moosbürg",Tel. 0961 4 01 90 39-0,,,,3  Bewertungen,1,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Aderhold D. Dr.phil.,https://www.dasoertliche.de/?form_name=detail&id=0464010912175562100515&recuid=YFH3CWDUVMHKKKVT4ABJ2CEPZSSA5VBF77H6AAUNB3K7WAQ&niceid=Aderhold-D-Dr-phil-L%C3%BCneburg-Mittelfeld-Soltauer-Str&buc=464&showbuc=0&verlNr=139&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=2,Zahnärzte,"Soltauer Str. 11
							
							
						
						 
                        	21335 Lüneburg, Mittelfeld",Tel. 04131 40 68 27,,Geöffnet bis 13:00 Uhr,,,,Jetzt bewerten!,,,,Website,,Gratis anrufen!,,,,,
Aderhold I. Dr. Zahnärztin,https://www.dasoertliche.de/?form_name=detail&id=0464010913424572566321&recuid=T3YDM4EVCSY7VFPMMBJSEVZQSNLWG4QUJCPWAUZSKFVKIAQ&niceid=Aderhold-I-Dr-Zahn%C3%A4rztin-L%C3%BCneburg-Mittelfeld-Soltauer-Str&buc=464&showbuc=0&verlNr=139&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=3,Zahnärzte,"Soltauer Str. 11
							
							
						
						 
                        	21335 Lüneburg, Mittelfeld",Tel. 04131 4 42 31,,Geöffnet bis 13:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,,,,Website,,Gratis anrufen!,,,,,
Aderhold I. Dr. Zahnärztin,https://www.dasoertliche.de/?form_name=detail&id=0464906425883572566321&recuid=TWCEE47BC7C7TYPPD4YVA2KHSARWABQXHSOB6EJ4JZ3QGG4VAI&niceid=Aderhold-I-Dr-Zahn%C3%A4rztin-L%C3%BCneburg-Mittelfeld-Soltauer-Str&buc=464&showbuc=0&verlNr=139&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=4,Zahnärzte,"Soltauer Str. 11
							
							
						
						 
                        	21335 Lüneburg, Mittelfeld",Tel. 04131 4 42 31,Gratis anrufen!,Geöffnet bis 13:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,,,E-Mail,Website,,,,,,,
Adhami Barmak,https://www.dasoertliche.de/?form_name=detail&id=0208001371307468622403&recuid=X2TUTFHWKHTNVT67BQTUGUBBXAXRGKYSWUKV4UJJG4ZGPJAC&niceid=Adhami-Barmak-Erkelenz&buc=208&showbuc=0&verlNr=103&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=5,Fachärzte für Frauenheilkunde und Geburtshilfe,41812 Erkelenz,Fax 02431 52 72,,Geöffnet bis 13:00 Uhr,,,,Jetzt bewerten!,,,E-Mail,Website,,,,,,,
Adhami Barmak,https://www.dasoertliche.de/?form_name=detail&id=0208001371306405641439&recuid=CD6VKTE6V26HJFLRK6ERT7T3CYDLW4N4565AJ73TTFUMT7QC&niceid=Adhami-Barmak-Erkelenz-Erkelenz-Tenholter-Str&buc=208&showbuc=0&verlNr=103&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=6,Fachärzte für Frauenheilkunde und Geburtshilfe,"Tenholter Str. 43 A
							
							
						
						 
                        	41812 Erkelenz, Erkelenz",Tel. 02431 51 31,,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,Gratis anrufen!,,,,,
Adhami Ghareh Tapeh,https://www.dasoertliche.de/?form_name=detail&id=2239128326135552605163&recuid=N6UVPI2DWLUAXQIOL3YGFXB4FYL5GLVZDZXAB5TWUFVVKAQ&niceid=Adhami-Ghareh-Tapeh-Berlin-M%C3%A4rkisches-Viertel-Wilhelmsruher-Damm&buc=2239&showbuc=0&verlNr=1126&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=7,Fachärzte für Allgemeinmedizin,"Wilhelmsruher Damm 116
							
							
						
						 
                        	13439 Berlin, Märkisches Viertel",Tel. 030 4 16 59 50,,,,,,,Blumengruß mit Euroflorist senden,,,,,,,,,,
Adi Musab,https://www.dasoertliche.de/?form_name=detail&id=0542091411482574889679&recuid=NYEAZ2QTJ5EQUYKOSLXKFV7LMHAP3P6EDLDKZ6FN5PD34AIC&niceid=Adi-Musab-Oberhausen-Altstadt-S%C3%BCd-Marktstr&buc=542&showbuc=0&verlNr=210&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=8,Fachärzte für Urologie,"Marktstr. 71
							
							
						
						 
                        	46045 Oberhausen, Altstadt-Süd",Tel. 0208 2 22 16,Gratis anrufen!,Geöffnet bis 13:00 Uhr,,2  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,,,,,,
Adi Musab Dr. Urologe,https://www.dasoertliche.de/?form_name=detail&id=0542088243689574889679&recuid=RGTNF7O2ELT63T5JJ5NE4PSFQZXBUEJDWQOVUEY7C2OAE&niceid=Adi-Musab-Dr-Urologe-Oberhausen-Altstadt-S%C3%BCd-Marktstr&buc=542&showbuc=0&verlNr=210&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=9,Fachärzte für Urologie,"Marktstr. 71
							
							
						
						 
                        	46045 Oberhausen, Altstadt-Süd",Tel. 0208 2 22 16,,Geöffnet bis 13:00 Uhr,,2  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Adi Musab Urologe,https://www.dasoertliche.de/?form_name=detail&id=0542089629758574889679&recuid=QCBGWPYZQ3B6J25AHQQD6ODBR5FRGNJKSBEGEHCZA5SFBCYC&niceid=Adi-Musab-Urologe-Oberhausen-Altstadt-S%C3%BCd-Marktstr&buc=542&showbuc=0&verlNr=210&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=10,Fachärzte für Urologie,"Marktstr. 71
							
							
						
						 
                        	46045 Oberhausen, Altstadt-Süd",Tel. 0208 2 22 17,,Geöffnet bis 13:00 Uhr,,2  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
"Adi Talal Dr. , Erdogan Adem Chirugische Praxis",https://www.dasoertliche.de/?form_name=detail&id=0790010851626554150826&recuid=X46UN2YS2R6NWVE7S5O74POCVHMUR6Y2RK7JOVMDOCTYKAQ&niceid=Adi-Talal-Dr-Erdogan-Adem-Chirugische-Praxis-Wuppertal-Elberfeld-Kleine-Klotzbahn&buc=790&showbuc=0&verlNr=161&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=11,Fachärzte für Allgemeinchirurgie,"Kleine Klotzbahn 22
							
							
						
						 
                        	42105 Wuppertal, Elberfeld",Tel. 0202 44 52 84,,Geöffnet bis 13:00 Uhr,,3  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,,Gratis anrufen!,,,,,
Adib Naim Ali Dr. Prakt. Arzt,https://www.dasoertliche.de/?form_name=detail&id=0293000315642389649659&recuid=56MUUU26NLMIX4ENMNVCCLS245JFCHDFGPQWGDRCEUB5KAQ&niceid=Adib-Naim-Ali-Dr-Prakt-Arzt-Hagen-Altenhagen-Boeler-Str&buc=293&showbuc=0&verlNr=131&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=12,,"Boeler Str. 177
							
							
						
						 
                        	58097 Hagen, Altenhagen",Tel. 02331 68 77 55,,Geöffnet bis 12:00 Uhr,,5  Bewertungen (+ 3 weitere),1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
ADICKESALLEE PRIVATKLINIK FRANKFURT GMBH,https://www.dasoertliche.de/?form_name=detail&id=2243092664017552605365&recuid=GH5CXJZ3SK5XLM3SFOWA3JC6OBONY24LIE7T3MR63Y5QWAQ&niceid=ADICKESALLEE-PRIVATKLINIK-FRANKFURT-GMBH-Frankfurt-am-Main-Nordend-West-Adickesallee&buc=2243&showbuc=0&verlNr=337&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=13,Krankenhäuser und Kliniken,"Adickesallee 51
							
							
						
						 
                        	60322 Frankfurt am Main, Nordend-West",Tel. 069 95 95 63 90,,,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Adigüzel Erhan Tierarztpraxis,https://www.dasoertliche.de/?form_name=detail&id=0195210340654573507528&recuid=4EWVA5YMYVWIKREGQMZ6Q6X24TVARTAR5TX3GS5DDOZ5WAQ&niceid=Adig%C3%BCzel-Erhan-Tierarztpraxis-Eggenfelden-Gern-Hofmark&buc=195&showbuc=0&verlNr=106&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=14,Tierärzte,"Hofmark 5
							
							
						
						 
                        	84307 Eggenfelden, Gern",Tel. 08721 12 55 75,,Geöffnet bis 12:00 Uhr,,1  Bewertung,1,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Adipositas- und Reflux-Zentrum Niederrhein - Krankenhaus Neuwerk,https://www.dasoertliche.de/?form_name=detail&id=0494685156853560985904&recuid=5FAETLU4IAAY2KMZWUBOCBPS475HHG2Q3ZTECHGTNLIXI6QC&niceid=Adipositas-und-Reflux-Zentrum-Niederrhein-Krankenhaus-Neuwerk-M%C3%B6nchengladbach-Neuwerk-D%C3%BCnner-Stra%C3%9Fe&buc=494&showbuc=0&verlNr=210&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=15,Krankenhäuser und Kliniken,"Dünner Straße 214-216
							
							
						
						 
                        	41066 Mönchengladbach, Neuwerk",Tel. 02161 6 68 22 98,,Geöffnet bis 16:30 Uhr,,15  Bewertungen,1,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Adipositas Zentrum Nord Klinikum Nordfriesland,https://www.dasoertliche.de/?form_name=detail&id=0359012290074555359389&recuid=ZA4BIUKAVV42YUNYUJKIW7UBYKTBDPKMXNMDSUXIL3UFEAQC&niceid=Adipositas-Zentrum-Nord-Klinikum-Nordfriesland-T%C3%B6nning-Selckstr&buc=359&showbuc=0&verlNr=112&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=16,Krankenhäuser und Kliniken,"Selckstr. 13
							
							
						
						 
                        	25832 Tönning",Tel. 04861 6 11 33 10,,,,,,Jetzt bewerten!,,,E-Mail,Website,,Gratis anrufen!,,,,,
Adipositas Zentrum Passau,https://www.dasoertliche.de/?form_name=detail&id=0569094980186575062463&recuid=HQXLOT6U45XVQR2M6S4P7OPGFTH2NVUJYGLCLFEYXOXLPL5SEQBA&niceid=Adipositas-Zentrum-Passau-Passau-Haidenhof-S%C3%BCd-Innstr&buc=569&showbuc=0&verlNr=122&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=17,Fachärzte für Viszeralchirurgie,"Innstr. 76
							
							
						
						 
                        	94032 Passau, Haidenhof-Süd",Tel. 0851 53 00-87777,Gratis anrufen!,24 h geöffnet,https://ies.v4all.de/0122/OETB/0122/4/2224/70452224_220x130px.png,,,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,Freimonat für Digitalpaket,,,,,,
Adipositaszentrum Düsseldorf am St. Martinus-Krankenhaus,https://www.dasoertliche.de/?form_name=detail&id=0184072858689533936492&recuid=URLCHG7YTQL4AP6US56LK6H3UGHWNDAA76VLUCNDBX5EF5FHAI&niceid=Adipositaszentrum-D%C3%BCsseldorf-am-St-Martinus-Krankenhaus-D%C3%BCsseldorf-Unterbilk-Gladbacher-Str&buc=184&showbuc=0&verlNr=102&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=18,Krankenhäuser und Kliniken,"Gladbacher Str. 28
							
							
						
						 
                        	40219 Düsseldorf, Unterbilk",Tel. 0211 9 17 14 17,,Geöffnet bis 12:00 Uhr,,,,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Adiprasito Britta Praxis für Innere Medizin-Gastroenterologie,https://www.dasoertliche.de/?form_name=detail&id=0462000464706570655329&recuid=54JKXDF3SJJYW6472AU6YZNL4KGDTA22UXXNAAOWEWENKAQ&niceid=Adiprasito-Britta-Praxis-f%C3%BCr-Innere-Medizin-Gastroenterologie-L%C3%BCdenscheid-Sauerfelder-Str&buc=462&showbuc=0&verlNr=131&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=19,Fachärzte für Allgemeinmedizin,"Sauerfelder Str. 11
							
							
						
						 
                        	58511 Lüdenscheid",Tel. 02351 2 70 70,,Geöffnet bis 12:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Adis Thomas Dr.med. Augenarzt,https://www.dasoertliche.de/?form_name=detail&id=0868009424868457729530&recuid=QIC6XEI6KNCOM3HR4FWZOSNETPFAHVQLXCGIOI7NK3C3QAQ&niceid=Adis-Thomas-Dr-med-Augenarzt-Albstadt-Ebingen-Marktstr&buc=868&showbuc=0&verlNr=110&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=20,Fachärzte für Augenheilkunde,"Marktstr. 52
							
							
						
						 
                        	72458 Albstadt, Ebingen",Fax 07431 13 44-15,,Geöffnet bis 11:30 Uhr,,1  Bewertung (+ 1 weitere),1,Jetzt bewerten!,,,E-Mail,,,,,,,,
Adis Thomas Dr.med.dent. Augenarzt,https://www.dasoertliche.de/?form_name=detail&id=0868009427840457729530&recuid=L2BIR7VMM7BTV2ZNALMRDFJDI5RIOLHZHNPUF7DAWBD5UNCRAI&niceid=Adis-Thomas-Dr-med-dent-Augenarzt-Albstadt-Ebingen-Marktstr&buc=868&showbuc=0&verlNr=110&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=21,Fachärzte für Augenheilkunde,"Marktstr. 52
							
							
						
						 
                        	72458 Albstadt, Ebingen",Tel. 07431 13 44-0,,Geöffnet bis 11:30 Uhr,,1  Bewertung (+ 1 weitere),1,Jetzt bewerten!,Termin anfragen,2,E-Mail,,,Gratis anrufen!,,,,,
Adiuvantes-SAPV GmbH Spezialisierte Ambulante Palliativversorgung,https://www.dasoertliche.de/?form_name=detail&id=2253213102562552605693&recuid=SQEITU5EJFE7AYPB5J35K66B2WFUFADEZGNIAT46KHCABC54AI&niceid=Adiuvantes-SAPV-GmbH-Spezialisierte-Ambulante-Palliativversorgung-Landshut-Achdorf-Achdorfer-Weg&buc=2253&showbuc=0&verlNr=106&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=22,Fachärzte für Innere Medizin,"Achdorfer Weg 5
							
							
						
						 
                        	84036 Landshut, Achdorf",Tel. 0871 9 66 48 99,,,,,,Jetzt bewerten!,Termin anfragen,2,,,,Gratis anrufen!,,,,,
Adjan Mohamed Dr.med. Internist,https://www.dasoertliche.de/?form_name=detail&id=0569089300222562184642&recuid=ELAUHSIVLWAENK2DH6HTPIAJGIZ66THL2PJDP22KVZM2ZSYC&niceid=Adjan-Mohamed-Dr-med-Internist-Passau-Hacklberg-Stephanstr&buc=569&showbuc=0&verlNr=122&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=23,Fachärzte für Innere Medizin,"Stephanstr. 43-45
							
							
						
						 
                        	94034 Passau, Hacklberg",Tel. 0851 5 32 66,,Geöffnet bis 13:00 Uhr,,11  Bewertungen,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Adjan O. Dr.med.,https://www.dasoertliche.de/?form_name=detail&id=0569095220340574717512&recuid=UNVWYTW4AEVMOAOCT553IJVDWP6GHZTKPFZ7CYXAFDVC2YIC&niceid=Adjan-O-Dr-med-Passau-Haidenhof-Nord-Spitalhofstr&buc=569&showbuc=0&verlNr=122&kw=arzt&recFrom=601&pagePos=25&lastFormName=search_nat&hitno=24,Fachärzte für Innere Medizin und Kardiologie,"Spitalhofstr. 94
							
							
						
						 
                        	94032 Passau, Haidenhof-Nord",Tel. 0851 5 15 11,Gratis anrufen!,Geöffnet bis 13:00 Uhr,,Web Bewertungen ansehen,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,Website,Freimonat für Digitalpaket,,,,,,
Adjili Ardeshir,https://www.dasoertliche.de/?form_name=detail&id=0027094267776574889179&recuid=ZTSWBQRLVOSKRD5FMURSGO4BJ4MXIDD35MJREA37IPMAE&niceid=Adjili-Ardeshir-Aschaffenburg-Strietwald-Bussardweg&buc=27&showbuc=0&verlNr=122&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=0,Praktische Ärzte,"Bussardweg 52
							
							
						
						 
                        	63741 Aschaffenburg, Strietwald",Tel. 06021 42 15 71,,Geöffnet bis 12:30 Uhr,,1  Bewertung,1,Jetzt bewerten!,Termin anfragen,2,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
Adleff Dieter Dr. Tierarzt,https://www.dasoertliche.de/?form_name=detail&id=0391079614884493328778&recuid=O4ZEPEIVK5ZRGXQSS3CJPBUCPSKK5ZW4QV3N53EN22I4ZS3RAI&niceid=Adleff-Dieter-Dr-Tierarzt-Kempen-Von-Behring-Str&buc=391&showbuc=0&verlNr=210&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=1,Tierärzte,"Von-Behring-Str. 59
							
							
						
						 
                        	47906 Kempen",Tel. 02152 5 36 70,,,,,,Jetzt bewerten!,,,,,Freimonat für Digitalpaket,Gratis anrufen!,,,,,
"Adler Andreas Dr. Internist , Levitina Tatiana Dr.med.",https://www.dasoertliche.de/?form_name=detail&id=2247016118718570225145&recuid=3MBCZVNHNNB363V6XQUOCP5QTK6XVGAQCBBYIBHQIE4AE&niceid=Adler-Andreas-Dr-Internist-Levitina-Tatiana-Dr-med-Internist-M%C3%BCnchen-Ludwigsvorstadt-Sendlinger-Tor-Platz&buc=2247&showbuc=0&verlNr=120&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=2,Fachärzte für Allgemeinmedizin,"Sendlinger-Tor-Platz 7
							
							
						
						 
                        	80336 München, Ludwigsvorstadt",Tel. 089 55 48 79,,Geöffnet bis 20:00 Uhr,,,,,,,,,,Gratis anrufen!,,,,,
"Adler Andreas Dr. Internist , Müller Gudrun Dr. Allgemeinmedizin",https://www.dasoertliche.de/?form_name=detail&id=2247011190521570225145&recuid=UCRVA3HJGXRMJT6FLIWRIQQR4ESHYICQDKQTWULPKI4ZUAQ&niceid=Adler-Andreas-Dr-Internist-M%C3%BCller-Gudrun-Dr-Allgemeinmedizin-Internist-Allgemeinmedizin-M%C3%BCnchen-Sendlinger-Tor-Platz&buc=2247&showbuc=0&verlNr=120&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=3,Fachärzte für Allgemeinmedizin,"Sendlinger-Tor-Platz 7
							
							
						
						 
                        	80336 München",Fax 089 5 50 13 19,,Geöffnet bis 20:00 Uhr,,,,,,,,,,,,,,,
Adler Andreas Dr.med. Arzt,https://www.dasoertliche.de/?form_name=detail&id=2239126573412552605163&recuid=SGY4FI7F3XYPLXPUKUZVCIZE2AVWY3DJC2PUYITJCZZ2WAQ&niceid=Adler-Andreas-Dr-med-Arzt-Berlin-Moabit-Alt-Moabit&buc=2239&showbuc=0&verlNr=1126&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=4,,"Alt-Moabit 129
							
							
						
						 
                        	10557 Berlin, Moabit",Tel. 0175 8 51 79 14,,,,,,,Blumengruß mit Euroflorist senden,,,,,,,,,,
Adler Andreas Dr.med. Arzt,https://www.dasoertliche.de/?form_name=detail&id=2239126573310552605163&recuid=MIAHGUCUFZAQM3AH73B6BUEVEOKYN6NXW5R7FOPNRCNFQAQ&niceid=Adler-Andreas-Dr-med-Arzt-Berlin-Moabit-Alt-Moabit&buc=2239&showbuc=0&verlNr=1126&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=5,,"Alt-Moabit 129
							
							
						
						 
                        	10557 Berlin, Moabit",Fax 030 3 94 16 53,,,,,,,Blumengruß mit Euroflorist senden,,E-Mail,,,,,,,,
Adler Apotheke,https://www.dasoertliche.de/?form_name=detail&id=0702095270880574807520&recuid=GDJU2UJSYWJFJP2VGP3V34LEER32WZ7QYGYEJGSJU5TIZXYC&niceid=Adler-Apotheke-Schwalmstadt-Treysa-Bahnhofstr&buc=702&showbuc=0&verlNr=117&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=6,Apotheken,"Bahnhofstr. 19
							
							
						
						 
                        	34613 Schwalmstadt, Treysa",Tel. 06691 13 96,Gratis anrufen!,Geöffnet bis 18:30 Uhr,,1  Bewertung,1,Jetzt bewerten!,Termin anfragen,2,E-Mail,,,,,,,,
Adler-Apotheke Dorothea,https://www.dasoertliche.de/?form_name=detail&id=2340109076460573769940&recuid=6FRTE24Z3ARJKD4UR57JQO7OWXEERZRQOEO3Y7VUF6ATSSQC&niceid=Adler-Apotheke-Dorothea-Ottweiler-Saarbr%C3%BCcker-Str&buc=2340&showbuc=0&verlNr=123&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=7,Apotheken,"Saarbrücker Str. 2
							
							
						
						 
                        	66564 Ottweiler",Tel. 06824 23 47,,Geöffnet bis 18:15 Uhr,,,,Jetzt bewerten!,,,,,,Gratis anrufen!,,,,,
Adler Apotheke Inh. Alexander Hilmer e.K.,https://www.dasoertliche.de/?form_name=detail&id=0321901679122561407400&recuid=GJEH7WHLWYEVMJCX3KLJ7JHHHPK3P6UG74Z5VQVQ6L7L5ERXAI&niceid=Adler-Apotheke-Inh-Alexander-Hilmer-e-K-Wetter-Ruhr-Volmarstein-Hauptstr&buc=321&showbuc=0&verlNr=131&kw=arzt&recFrom=626&pagePos=26&lastFormName=search_nat&hitno=8,Apotheken,"Hauptstr. 30
							
							
						
						 
                        	58300 Wetter (Ruhr), Volmarstein",Tel. 02335 6 02 21,Gratis anrufen!,Geöffnet bis 13:00 Uhr,https://102m.de/02/0131/0321/233001/I_233500_P_901627870_T_0010037753_1.gif?type=logo,1  Bewertung (+ 4 weitere),1,Jetzt bewerten!,,,E-Mail,Website,,,*,,,,
